,date,developerResponse,review,rating,isEdited,userName,title
2871,2023-09-23 12:50:54,"{'id': 39108220, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:22Z'}","kiểu nó không load được, màn hình trắng bóc",1,False,dk.hanhhh,kh chọn dc voucher
2872,2023-09-23 11:57:13,"{'id': 39108213, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:12Z'}",3 đơn hàng liên tiếp kh dc giao nhưng lại bảo giao kh thành công rồi trả hàng của ngta luôn,1,False,hdidudidhd,Hmm
2873,2023-09-23 05:19:48,"{'id': 39108301, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-25T01:53:36Z'}",Ok,5,False,Yeubbj,Ok
2874,2023-09-23 07:41:35,"{'id': 39108210, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:08Z'}",App ghi sai chữ gmail thành gamil mà vẫn gửi mã otp,1,False,Cai gi gi troi,App hỗ trợ chả ra dì
2875,2023-09-23 07:31:22,"{'id': 39108211, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:08Z'}",xử lý đơn hàng quá lâu,1,False,boynoname,chán
2876,2023-09-23 07:17:26,"{'id': 39108217, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:16Z'}",Shop ơi.sao mình mua 2 sản phẩm trở lên cùng một địa chỉ giao hàng.đánh nhẽ ra phải giảm phí ship chứ.sao lại toàn tăng lên thôi,3,False,hoàn hp,Tiêu dùng
2877,2023-09-23 05:42:16,"{'id': 39108209, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:08Z'}",Ok ổn nhưng nên miễn phí vận chuyển xe tốt hơn phí vận chuyển nhiều khi còn cao hơn mua đồ,3,False,Thắng.Lacoste,Mua sắm
2878,2023-09-23 04:50:28,"{'id': 39108300, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-25T01:53:35Z'}",App dùng rất hay,5,False,xiu1711,Shopee
2879,2023-09-23 04:27:12,"{'id': 39108205, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:48:00Z'}",shoppe làm ăn kiểu gì khi mà có những shop lừa đảo nhưng vẫn hoạt động là sao,1,False,nzmyx,hệ thống kém
2880,2023-09-22 18:22:02,"{'id': 39097840, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-24T02:58:43Z'}",săn sale đêm nhức con mắt lắm đồng chí ơiiiii,5,False,tarlish881,Thêm chủ đề tối (nền đen)
2881,2023-09-23 03:54:41,"{'id': 39108203, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:47:55Z'}","Shipper làm ăn rất chán. Không giao hàng, không gọi điện tự hoàn trả hàng. 1 lần không nói, đằng này 4 5 lần như vậy??",1,False,Nắnb,Shipper
2882,2023-09-23 03:00:58,"{'id': 39108202, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:47:54Z'}",Cho đơn vị vận chuyển SPX 1 sao nha,1,False,saigonwatch,Shopee Express 1 Sao
2883,2023-09-23 02:42:02,"{'id': 39108201, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:47:54Z'}","Mới sáng nay cô mình bị shopee bom hàng , cô có đặt mấy bịch nước j á , mà cô mik đặt mấy tháng trc chuyển tiền luôn r mà h shipper bom hàng và chx hoàn tiền , mik rất thất vọng về cách ăn nói của shipper và ứng dụng rất nhiều",1,False,Shipper bom hàng,Cô mình bị bom hàng
2884,2023-09-23 02:32:56,"{'id': 39108198, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:47:43Z'}",đã chuyển tiền mua hàng nhưng cả tháng trời không nhận được hàng,1,False,hanhnguyen92,mua hàng đã trả tiền nhưng không nhận được hàng
2885,2023-09-23 01:31:56,"{'id': 39108199, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-25T01:47:45Z'}","Không liên kết được tài khoản ngân hàng, từ ACB tới VCB, viết app rất stupid",1,False,Dusodj,Không liên kết được tài khoản ngân hàng
2886,2023-09-22 19:09:32,"{'id': 39097817, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:05Z'}",Thêm tài khoản ngân hàng để rút tiền bị lỗi,1,False,ksnsus,Lỗi
2887,2023-09-22 17:19:24,"{'id': 39097842, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-24T02:58:46Z'}",10000000 sao 🤌,5,False,Yêu>An,Quá xịn
2888,2023-09-22 18:08:03,"{'id': 39097816, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:03Z'}","Tôi đã gửi trả hàng nhưng shoppe ko hoàn tiền, khiếu nại trong vô vọng",1,False,mai tố Uyên,TRẢ HÀNG NHƯNG KHÔNG HOÀN TIÊNG
2889,2023-09-22 12:15:27,"{'id': 39097846, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-24T02:59:19Z'}","Shopee đang định hướng tốt để giữ chân khách hàng. Freeship nhiều, đồng kiểm cùng shipper giúp khách hàng an tâm hơn rất nhiều!",5,False,SodaKem995,Đã được đồng kiểm!
2890,2023-09-22 16:39:21,"{'id': 39097814, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:55Z'}",Trò gắp thú lừa người quá.Như kiểu đánh bài.Ban đầu cho xong sau đó rút lại hết,1,False,Mr.Đ 111774,Hầy
2891,2023-09-22 16:11:19,"{'id': 39097811, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:51Z'}",Mình nghĩ shopee nên mở kháo cho các tk bị mo4 lâu năm để ngừoi dùng có thể mua sắm thoả thích vì đôi khi k vi phạm mà dùng mã ngừoi mới là bay acc xog khoá rất chi vô lý mong shopee có thể cải thiện kowr khoá thiêta bị để khách hàng có trỉ nghiệm tốt hơn.thanks,3,False,hshsdndkix,Y
2892,2023-09-22 15:57:31,"{'id': 39097812, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:52Z'}",Khoá tk đăng ký tk mới lại kh cho dùng sđt đấy chả nhẽ bh bắt t đi mua sim mới để đặt hàng shoppe hẻ 😌,1,False,snshegevjzfxv,chê
2893,2023-09-22 15:55:42,"{'id': 39097813, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:52Z'}",Mình thật sự bất lực .. dù mình là thành viên kim cương 1 năm chi tiêu trên 50tr nhưng quá nản khi mua vé máy bay của shoppe .. mỗi lần đổi vé hay có vấn đề gì giải quyết cực kì lâu .. rất mệt mỏi thất vọng .. cực kì stress,1,False,ch hĩuutxti yov,Chán nản dù là thành viên kim cương của shoppe
2894,2023-09-22 14:20:54,"{'id': 39097808, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:39Z'}","Shoppe làm ăn ngày càng chán,đặt hàng mấy lần không giao shipper toàn tự ý chuyển hoàn.chán thật sự",1,False,nâjsk,Đặt hàng nhưng không giao
2895,2023-09-22 14:04:27,"{'id': 39097806, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:38Z'}",Không giữ cam kết ngày giờ giao hàng. Bắt khách đặt lại đợi thêm 1 tuần,1,False,Baro90Lee,Tệ hại
2896,2023-09-22 13:42:05,"{'id': 39097809, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:53:39Z'}",Cứ vào dc 30s cái nó đen sì màn hình xog nó tự out ra :)))?? cần cải thiện lại ạ😭 muốn đặt cái j đấy vào mấy chục lần như v mãi mới đặt dc,1,False,chamanh2008,Dùng tức vch ra
2897,2023-09-22 11:12:44,"{'id': 39097845, 'body': 'Chào bạn, Shopee rất vui khi nhận được phản hồi tích cực từ bạn. Shopee sẽ tiếp tục cố gắng phát triển ứng dụng và dịch vụ tốt hơn nữa trong tương lai. Rất hi vọng bạn vẫn luôn tin tưởng đồng hành và ủng hộ Shopee', 'modified': '2023-09-24T02:59:18Z'}",Toẹt,5,False,Én Nọc no1,Tuyệt vời đánh giá nhận xu k hề ép buộc
2898,2023-09-22 11:08:40,"{'id': 39097829, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:41Z'}",toàn cập nhật đang giao hàng mà k bao giờ giao đúng ngày toàn delay đến tận 4 ngày càng ngày càng thất vọng 😇,1,False,buồn shopee nhiều chút,đơn hàng luôn bị delay :)))
2899,2023-09-22 09:32:22,"{'id': 39097825, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:29Z'}","Chính sách hiện nay quá thiên về người bán, dịch vụ cskh và xử lí khiếu nại tệ. Mong cải thiện hơn.",1,False,Futabachihaya,.
2900,2023-09-22 05:02:53,"{'id': 39097707, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:22Z'}",Riết rồi tốn xèng với app quá. Ko biết từ hạng kim cương rồi còn lên hạng gì nữa ko ạ???,5,False,phn vy,Mỗi ngày đều có voucher freeship.
2901,2023-09-22 09:28:37,,"Sơ hở là lập được tài khoản mới, hở tí là khoá luôn tài khoản của khách hàng",1,False,Hănz,1 sao cũng không đáng
2902,2023-09-22 09:12:04,"{'id': 39097827, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:35Z'}","mất acc r nè cđ shopee,mắc cl gì kh gữi mã cho t,đăng nhập đàng hoàng nhe cđ",1,False,hâosndhwis,mệt l
2903,2023-09-22 08:53:29,"{'id': 39097826, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:29Z'}","Dù là người bán hay người mua, bạn luôn phải theo luật của shopi. Dịch vụ kém, chất lượng thấp. Phản ánh, khiếu nại phải dùng biểu mẫu, rất phiền phức. Thời đại 4.0 tốc độ mạng 5G nhưng vẫn phải canh chatbox vì ko cẩn thận là đóng chatbox, phải ngồi xếp hàng từ đầu. Btw chatbox ko giải quyết được gì hết!",1,False,dunggoiemlaidol,Tẩy chay
2904,2023-09-22 07:37:51,"{'id': 39097824, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:28Z'}","T mới đăng nhập lần đầu  mà áp dụng mã cứ báo lỗi 
M02 là sao lỗi kinh khủng r",2,False,Spe nhu l,Mã lỗi m02
2905,2023-09-22 07:30:57,"{'id': 39097820, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:16Z'}",shipper shopee đa số rất thái độ với khách ??:D?? đặc biệt là các đơn 0₫ vì đã thanh toán bằng shopee pay. một số shipper bắt khách huỷ đơn hàng dù mới gọi lần đầu nhưng không nhận được hàng.,3,False,𝚏𝚞𝚘𝚗𝚐𝚊𝚗𝚑𝚍𝚘𝚜𝚜𝚜,Cần thêm phần nhận xét đánh giá shipper
2906,2023-09-22 07:17:43,"{'id': 39097819, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:15Z'}","Có cái xác thực sđt thôi cũng lằng nhằn , lỗi mãi :))) chán",2,False,Fatslo,Tệ
2907,2023-09-22 05:38:19,"{'id': 39097822, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:54:23Z'}",Ko có đồ 0 đồng,1,False,hiếu ve chai,Vô lí
2908,2023-09-22 05:27:48,"{'id': 39097708, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:23Z'}","đặt ko giao nhưng bấm khách ko nhận, nt tổng đài ko ai xử lý luôn.",1,False,Nhan1324,phản. hồi
2909,2023-09-21 14:35:30,"{'id': 39090287, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-23T07:48:51Z'}",Ok ok đấy thuận tiện,5,False,doan hay,Quá ok
2910,2023-09-22 04:20:18,"{'id': 39097706, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:19Z'}",Dcu bọn shoppe một lũ không cử shipper đến lấy hàng xong bắt người mua nhận đơn ảo dcu cả lò cm,1,False,fđj,Xử lia đơn hoàn kém
2911,2023-09-22 03:58:49,"{'id': 39097705, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:18Z'}","Hire normal UX designers please, I can’t even use the app properly. Going to use Lazada instead 🤷🏼‍♂️",1,False,TupoiAppstoreNenavizhu,Terrible UX experience
2912,2023-09-22 03:47:37,"{'id': 39097704, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:08Z'}","Nhân viên ko hộ trợ khách hàng  nói năng như mẹ khách hàng 
 Kí hỗ trợ trả lời ko ra gì ngân viên tên (tvi)",1,False,Chi chinh,Shopee lm ăn
2913,2023-09-22 03:36:22,"{'id': 39097702, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:06Z'}","Cực kỳ, cực kỳ khó chịu với cái giao diện shopeelive, bất tiện vô cùng, cứ phải thực hiện nhiều thao tác loằng ngoằng. Đề nghị shoppee thay đổi về giao diện cũ cho mọi người nhờ cái. Làm cứ phải xoá ứng dụng đi rồi lại tải lại để đc dùng giao diện cũ, điên hết cả người",1,False,Tép Na,Giao diện shoppeelive
2914,2023-09-22 03:11:54,"{'id': 39097703, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:08Z'}","Tự hủy đơn hàng nhiều lần ,nhân viên chăm sóc khách hàng nói chuyện ko thân thiện và tự ý ngắt máy khi khách hàng còn đang phản ánh ,",1,False,Hiếumobi,Tự ý hủy hàng
2915,2023-09-22 03:10:50,"{'id': 39097701, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:31:06Z'}","Không nhận được cuộc gọi nào từ shiper mà báo giao hàng không thành công, tự nhiên hoàn cả chục đơn, làm ăn như l",1,False,Trcbww,Haml
2916,2023-09-22 02:48:41,"{'id': 39097700, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-09-24T02:30:55Z'}","rất lag k hài lòng , sài cái tài khoản này biết lâu roy . mà nào giờ hoàn tiền k hỏi khách . tự gửi vào ví shoppe , k hỏi khách 1 câu nào hết . 250k của ngta . mua 2 bộ đồ .rất rất là bực mình, Nhận xong đồ xoá shoppe k xài nữa . mắt tức .",1,False,yan cô nương,đổi trả hàng
